Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Customer Status
0475-RIJEP,Male,47,No,0,Pinecrest,95364,38.224869,-119.755729,Churned
0479-HMSWA,Female,63,No,1,San Clemente,92672,33.429488,-117.609432,Stayed
0480-BIXDE,Female,58,Yes,0,Beale Afb,95903,39.125311,-121.392283,Stayed
0480-KYJVA,Female,42,Yes,3,Sacramento,95835,38.685069,-121.543709,Stayed
0481-SUMCB,Female,74,No,0,Greenville,95947,40.160386,-120.835428,Stayed
0484-FFVBJ,Male,43,No,0,Fort Bragg,95437,39.455555,-123.683979,Stayed
0484-JPBRU,Male,23,No,0,Petaluma,94954,38.235021,-122.557332,Stayed
0485-ZBSLN,Male,52,Yes,2,Mecca,92254,33.543835,-115.993906,Stayed
0486-HECZI,Male,37,Yes,1,Torrance,90504,33.867257,-118.330794,Churned
0486-LGCCH,Male,48,Yes,2,Victorville,92394,34.567058,-117.362329,Stayed
0487-CRLZF,Female,58,No,0,Poway,92064,32.984395,-117.013454,Stayed
0487-RPVUM,Male,49,Yes,0,Mount Hermon,95041,37.051166,-122.056194,Stayed
0487-VVUVK,Male,49,Yes,2,Santa Barbara,93109,34.406256,-119.726936,Stayed
0488-GSLFR,Female,41,No,0,Taylorsville,95983,40.053684,-120.743116,Churned
0489-WMEMG,Female,61,No,3,Korbel,95550,40.7666,-123.80458,Stayed
0491-KAPQG,Male,28,No,0,Pine Valley,91962,32.800671,-116.483363,Stayed
0495-RVCBF,Female,39,No,0,Santa Rosa,95401,38.460517,-122.790335,Churned
0495-ZBNGW,Male,78,Yes,0,Loma Mar,94021,37.266388,-122.26308,Churned
0496-AHOOK,Male,61,Yes,0,Bangor,95914,39.396585,-121.38029,Stayed
0504-HHAPI,Female,72,No,0,Guinda,95637,38.830739,-122.196202,Churned
0505-SPOOW,Female,41,Yes,0,Riverside,92508,33.885499,-117.324959,Stayed
0506-LVNGN,Female,78,No,0,Rancho Cordova,95742,38.591134,-121.161585,Churned
0506-YLVKJ,Male,54,Yes,1,Sultana,93666,36.545353,-119.338535,Stayed
0508-OOLTO,Female,33,Yes,1,Fort Irwin,92310,35.349241,-116.770281,Joined
0508-SQWPL,Female,32,Yes,3,La Mesa,91941,32.759327,-116.99726,Stayed
0511-JTEOY,Female,41,No,0,Canyon Dam,95923,40.171312,-121.120605,Churned
0512-FLFDW,Female,74,Yes,0,Palomar Mountain,92060,33.309852,-116.823091,Stayed
0513-RBGPE,Male,57,Yes,0,Rancho Santa Fe,92091,32.99356,-117.207121,Stayed
0515-YPMCW,Male,42,No,0,San Jose,95116,37.350284,-121.852855,Churned
0516-OOHAR,Male,39,Yes,2,Topanga,90290,34.115192,-118.61017,Stayed
0516-QREYC,Female,78,No,0,Capay,95607,38.681651,-122.130569,Stayed
0516-UXRMT,Female,27,No,0,Oxnard,93033,34.156629,-119.117218,Stayed
0516-VRYBW,Female,39,No,0,Stanton,90680,33.801869,-117.995068,Churned
0516-WJVXC,Female,21,No,0,Sacramento,95818,38.556306,-121.495817,Churned
0519-DRGTI,Female,58,Yes,3,Stockton,95219,38.029729,-121.387999,Stayed
0519-XUZJU,Female,56,No,0,Felton,95018,37.089111,-122.062213,Churned
0520-FDVVT,Male,26,No,0,Lewiston,96052,40.704293,-122.803899,Churned
0523-VNGTF,Female,78,No,0,Sun Valley,91352,34.231053,-118.338307,Stayed
0524-IAVZO,Female,25,Yes,0,Anza,92539,33.527605,-116.666551,Churned
0526-SXDJP,Male,36,Yes,0,Bell,90201,33.970343,-118.171368,Stayed
0529-ONKER,Male,70,No,0,Forest Ranch,95942,40.077028,-121.494168,Churned
0530-IJVDB,Male,36,No,2,Jamul,91935,32.695681,-116.798386,Stayed
0531-XBKMM,Male,37,No,2,Azusa,91702,34.174493,-117.87068,Stayed
0531-ZZJWQ,Male,68,Yes,0,Fallbrook,92028,33.362575,-117.299644,Stayed
0533-BNWKF,Female,66,Yes,0,San Diego,92122,32.85723,-117.209774,Churned
0533-UCAAU,Male,72,Yes,0,Montgomery Creek,96065,40.877552,-121.885884,Stayed
0536-ACXIP,Female,34,Yes,0,Lodi,95242,38.128087,-121.4078,Stayed
0536-BGFMZ,Female,27,Yes,0,Leggett,95585,39.873371,-123.741474,Stayed
0536-ESJEP,Male,48,Yes,0,Rough And Ready,95975,39.225634,-121.156163,Stayed
0537-QYZZN,Male,66,Yes,2,Petaluma,94952,38.237018,-122.77872,Stayed
0541-FITGH,Female,59,Yes,0,Hornitos,95325,37.479926,-120.230424,Joined
0547-HURJB,Male,19,No,2,Dixon,95620,38.392821,-121.799917,Stayed
0549-CYCQN,Male,69,No,0,Flournoy,96029,39.84784,-122.544556,Stayed
0550-DCXLH,Male,64,No,0,Thermal,92274,33.53604,-116.119222,Stayed
0556-FJEGU,Male,26,No,0,Lafayette,94549,37.907777,-122.127161,Stayed
0557-ASKVU,Female,43,Yes,0,Beverly Hills,90210,34.099891,-118.414338,Stayed
0559-CKHUS,Female,44,Yes,0,Pleasanton,94588,37.685052,-121.912061,Stayed
0562-FGDCR,Female,61,Yes,3,Whitmore,96096,40.637105,-121.906949,Stayed
0562-HKHML,Male,39,Yes,1,Alameda,94502,37.724817,-122.224363,Stayed
0562-KBDVM,Female,62,No,0,Herald,95638,38.313447,-121.123886,Stayed
0564-JJHGS,Male,45,No,0,Guerneville,95446,38.52576,-123.013347,Churned
0564-MUUQK,Female,28,Yes,2,Imperial Beach,91932,32.579134,-117.119009,Stayed
0565-IYCGT,Male,51,No,0,San Diego,92117,32.825086,-117.199424,Churned
0565-JUPYD,Male,26,No,0,Benicia,94510,38.113533,-122.11926,Stayed
0567-GGCAC,Female,38,No,0,Biola,93606,36.798882,-120.019511,Stayed
0567-XRHCU,Female,19,Yes,1,Los Angeles,90049,34.091829,-118.491244,Stayed
0568-ONFPC,Male,34,Yes,1,San Francisco,94112,37.720498,-122.443119,Churned
0570-BFQHT,Female,38,No,0,Anderson,96007,40.448632,-122.306657,Stayed
0572-ZJKLT,Female,32,Yes,1,Chester,96020,40.243494,-121.154733,Stayed
0575-CUQOV,Male,76,Yes,0,Hilmar,95324,37.394536,-120.890747,Stayed
0576-WNXXC,Male,70,Yes,0,Parlier,93648,36.622237,-119.521126,Churned
0577-WHMEV,Female,19,Yes,0,San Jose,95133,37.371862,-121.860349,Stayed
0578-SKVMF,Female,23,Yes,0,Seeley,92273,32.790282,-115.689559,Churned
0580-PIQHM,Female,21,Yes,1,Riverside,92503,33.890046,-117.455583,Stayed
0581-BXBUB,Female,76,No,0,Penn Valley,95946,39.203817,-121.19584,Stayed
0581-MDMPW,Female,63,No,0,San Jose,95148,37.339533,-121.777179,Stayed
0582-AVCLN,Female,43,No,0,Bakersfield,93304,35.339796,-119.023552,Stayed
0584-BJQGZ,Female,19,No,0,Taylorsville,95983,40.053684,-120.743116,Stayed
0585-EGDDA,Male,41,Yes,0,Etna,96027,41.405193,-123.008567,Stayed
0587-DMGBH,Female,48,No,0,Willows,95988,39.493991,-122.286363,Churned
0594-UFTUL,Male,35,Yes,3,Mather,95655,38.549822,-121.266725,Stayed
0595-ITUDF,Male,21,Yes,1,Fairfax,94930,37.971751,-122.611873,Stayed
0596-BQCEQ,Female,32,Yes,0,Hydesville,95547,40.557314,-124.081662,Churned
0599-XNYDO,Female,51,Yes,0,Graton,95444,38.434362,-122.86891,Stayed
0601-WZHJF,Male,53,Yes,0,Shafter,93263,35.490705,-119.286833,Churned
0602-DDUML,Female,21,No,0,Fallbrook,92028,33.362575,-117.299644,Stayed
0603-OLQDC,Male,41,No,1,Whittier,90601,34.007353,-118.033683,Stayed
0603-TPMIB,Female,40,Yes,2,San Simeon,93452,35.746484,-121.223355,Stayed
0604-THJFP,Female,40,Yes,0,Castro Valley,94552,37.722727,-122.02157,Stayed
0607-DAAHE,Male,62,No,0,Olivehurst,95961,39.082568,-121.55325,Churned
0607-MVMGC,Male,33,Yes,0,Ranchita,92066,33.215251,-116.53633,Stayed
0608-JDVEC,Male,55,Yes,0,Dunlap,93621,36.789213,-119.140338,Stayed
0611-DFXKO,Male,35,Yes,0,Comptche,95427,39.239818,-123.565432,Churned
0612-RTZZA,Female,77,No,0,Vista,92084,33.22784,-117.200024,Churned
0613-WUXUM,Female,38,Yes,3,Soquel,95073,37.023669,-121.946461,Stayed
0616-ATFGB,Male,74,Yes,0,Shasta Lake,96019,40.692523,-122.369876,Churned
0617-AQNWT,Female,61,Yes,0,North Hills,91343,34.238802,-118.482296,Churned
0617-FHSGK,Male,62,No,0,Rancho Cordova,95670,38.602723,-121.279913,Churned
0618-XWMSS,Male,60,No,0,Wasco,93280,35.652242,-119.4464,Churned
0619-OLYUR,Male,32,Yes,0,Garden Grove,92840,33.787165,-117.931889,Stayed
0620-DLSLK,Female,47,No,0,Pasadena,91103,34.167465,-118.165327,Stayed
0620-XEFWH,Male,41,Yes,1,Oak Run,96069,40.689243,-122.037023,Stayed
0621-CXBKL,Female,62,No,0,Copperopolis,95228,37.943954,-120.67108,Stayed
0621-HJWXJ,Female,54,Yes,0,Irvine,92618,33.667145,-117.732135,Stayed
0621-JFHOL,Female,41,No,0,North Hollywood,91602,34.15136,-118.364786,Stayed
0621-TSSMU,Male,29,Yes,0,Maywood,90270,33.988572,-118.186565,Stayed
0621-TWIEM,Male,28,No,0,Newhall,91321,34.370378,-118.504118,Churned
0623-EJQEG,Male,50,No,0,Murphys,95247,38.147852,-120.440124,Stayed
0623-GDISB,Female,63,No,0,San Clemente,92673,33.4725,-117.584273,Joined
0623-IIHUG,Female,77,No,0,San Diego,92122,32.85723,-117.209774,Churned
0625-AFOHS,Female,40,Yes,1,Ferndale,95536,40.4785,-124.301372,Stayed
0626-QXNGV,Female,55,Yes,0,Arcata,95521,40.839958,-124.003757,Stayed
0628-CNQRM,Male,49,Yes,0,Temecula,92592,33.507255,-117.029473,Churned
0634-SZPQA,Female,64,No,0,San Anselmo,94960,37.99272,-122.575026,Churned
0635-WKOLD,Male,33,Yes,0,Ceres,95307,37.553469,-120.952825,Stayed
0637-KVDLV,Male,30,No,0,Elk Grove,95758,38.35363,-121.44195,Churned
0637-UBJRP,Male,40,Yes,0,Wilton,95693,38.392559,-121.225093,Churned
0637-YLETY,Female,39,No,0,Douglas City,96024,40.586588,-122.903677,Churned
0639-TSIQW,Female,28,No,0,White Water,92282,33.972293,-116.654195,Churned
0640-YJTPY,Male,19,Yes,1,Smartville,95977,39.176595,-121.291692,Stayed
0641-EVBOJ,Male,61,No,0,Coarsegold,93614,37.212191,-119.749323,Joined
0643-OKLRP,Female,73,Yes,0,Azusa,91702,34.174493,-117.87068,Churned
0644-OQMDK,Male,69,No,0,Merced,95348,37.40122,-120.514191,Stayed
0650-BWOZN,Female,71,No,0,Aguanga,92536,33.482243,-116.827173,Stayed
0654-HMSHN,Male,45,Yes,0,Mojave,93501,35.097323,-118.171288,Churned
0654-PQKDW,Female,58,Yes,2,Pescadero,94060,37.22565,-122.297533,Stayed
0655-RBDUG,Male,32,No,0,Alviso,95002,37.449537,-121.994813,Churned
0655-YDGFJ,Male,34,No,0,Palm Springs,92264,33.745746,-116.514215,Stayed
0657-DOGUM,Female,35,Yes,0,Rancho Cucamonga,91739,34.133809,-117.523724,Stayed
0661-KBKPA,Male,43,Yes,3,Seaside,93955,36.625114,-121.823565,Stayed
0661-KQHNK,Female,38,Yes,3,Round Mountain,96084,40.923558,-122.059933,Stayed
0661-WCQNQ,Male,56,Yes,0,Orleans,95556,41.269521,-123.546958,Stayed
0661-XEYAN,Female,76,No,0,Nevada City,95959,39.333737,-120.858667,Churned
0665-XHDJU,Male,21,Yes,0,Monte Rio,95462,38.471049,-123.015549,Stayed
0666-UXTJO,Male,80,Yes,0,Morongo Valley,92256,34.097863,-116.594561,Stayed
0667-NSRGI,Female,45,Yes,0,Lodi,95240,38.123544,-121.159078,Stayed
0668-OGMHD,Female,20,Yes,0,Santa Rosa,95405,38.439696,-122.668817,Stayed
0670-ANMUU,Male,47,No,0,Chino Hills,91709,33.942895,-117.725644,Stayed
0670-KDOMA,Female,42,No,0,Chowchilla,93610,37.100948,-120.270136,Joined
0673-IGUQO,Male,26,No,0,Phelan,92371,34.441123,-117.537886,Joined
0674-DGMAQ,Male,78,Yes,0,Elk,95432,39.108252,-123.645121,Stayed
0674-EYYZV,Female,41,No,0,Los Angeles,90065,34.108833,-118.229715,Joined
0674-GCDXG,Male,20,No,0,Bakersfield,93308,35.559617,-118.925185,Stayed
0675-NCDYU,Female,61,Yes,2,Placentia,92870,33.881158,-117.854783,Stayed
0678-RLHVP,Female,33,No,0,Redwood City,94065,37.527497,-122.230941,Stayed
0679-IDSTG,Female,73,Yes,0,Branscomb,95417,39.710591,-123.682799,Churned
0679-TDGAK,Male,29,Yes,1,Fresno,93727,36.751489,-119.68072,Stayed
0680-DFNNY,Male,62,Yes,0,Winters,95694,38.578604,-122.024579,Churned
0682-USIXD,Female,40,Yes,0,Diamond Bar,91765,33.992416,-117.807874,Stayed
0684-AOSIH,Male,42,Yes,0,Oro Grande,92368,34.647959,-117.296957,Churned
0685-MLYYM,Female,74,No,0,Buena Park,90620,33.845706,-118.012204,Churned
0687-ZVTHB,Male,24,Yes,0,Richmond,94805,37.941456,-122.320968,Churned
0689-DSXGL,Female,61,Yes,1,Yreka,96097,41.764869,-122.671316,Stayed
0689-NKYLF,Male,42,No,0,Los Angeles,90066,34.002028,-118.430656,Churned
0690-SRQID,Male,20,No,0,Stockton,95203,37.954089,-121.329761,Stayed
0691-IFBQW,Female,65,No,0,Biola,93606,36.798882,-120.019511,Churned
0691-JVSYA,Female,24,Yes,0,Pasadena,91103,34.167465,-118.165327,Churned
0691-NIKRI,Female,41,No,0,Elverta,95626,38.734997,-121.463719,Stayed
0696-UKTOX,Male,64,No,1,North Hills,91343,34.238802,-118.482296,Stayed
0697-ZMSWS,Male,19,No,0,Los Angeles,90023,34.017697,-118.200577,Churned
0699-NDKJM,Female,45,Yes,0,Westlake Village,91361,34.130992,-118.894673,Stayed
0701-RFGFI,Female,56,Yes,6,La Mesa,91941,32.759327,-116.99726,Stayed
0701-TJSEF,Male,45,No,0,Santa Barbara,93105,34.037342,-119.80079,Stayed
0702-PGIBZ,Male,28,No,0,Dutch Flat,95714,39.197215,-120.83679,Churned
0704-VCUMB,Female,64,Yes,0,San Diego,92103,32.747484,-117.166877,Stayed
0707-HOVVN,Female,79,No,0,Mi Wuk Village,95346,38.121601,-120.133915,Stayed
0708-LGSMF,Male,56,Yes,0,Milpitas,95035,37.441931,-121.878502,Stayed
0708-SJDIS,Female,32,No,0,West Hollywood,90069,34.093781,-118.381061,Stayed
0709-TVGUR,Female,70,No,0,Stockton,95207,38.002125,-121.324979,Churned
0716-BQNDX,Male,77,No,0,Madera,93637,36.902954,-120.194274,Stayed
0719-SYFRB,Female,52,No,0,Norco,92860,33.925833,-117.559639,Churned
0722-SVSFK,Female,45,No,0,Half Moon Bay,94019,37.45567,-122.407992,Stayed
0722-TROQR,Female,68,No,0,Davis,95616,38.508735,-121.678813,Churned
0723-DRCLG,Female,73,Yes,0,Fallbrook,92028,33.362575,-117.299644,Churned
0723-FDLAY,Male,54,No,0,Gold Run,95717,39.170376,-120.838404,Stayed
0723-VSOBE,Female,67,No,0,Dos Rios,95429,39.756049,-123.358701,Stayed
0725-CXOTM,Female,29,No,0,Manteca,95337,37.750822,-121.238423,Stayed
0727-BMPLR,Female,66,No,0,Fresno,93706,36.654614,-119.903674,Churned
0727-BNRLG,Male,41,No,0,Los Angeles,90064,34.037251,-118.423573,Stayed
0727-IWKVK,Male,35,Yes,0,Yermo,92398,35.013299,-116.834092,Churned
0730-BGQGF,Male,48,Yes,3,Grover Beach,93433,35.120833,-120.61843,Stayed
0730-KOAVE,Male,53,No,0,Redwood City,94062,37.410567,-122.297152,Stayed
0731-EBJQB,Female,24,Yes,0,Downey,90240,33.956228,-118.120993,Stayed
0732-OCQOC,Female,30,Yes,0,Death Valley,92328,36.27688,-117.033326,Stayed
0733-VUNUW,Male,43,No,0,San Francisco,94114,37.758085,-122.434801,Churned
0734-OXWBT,Male,44,No,1,Covina,91722,34.097345,-117.906736,Joined
0739-UUAJR,Female,61,Yes,1,Mountain View,94040,37.380662,-122.086022,Stayed
0742-LAFQK,Male,52,Yes,0,Fullerton,92833,33.877639,-117.961212,Stayed
0742-MOABM,Male,50,Yes,0,Fallbrook,92028,33.362575,-117.299644,Churned
0742-NXBGR,Female,64,No,0,Adin,96006,41.171578,-120.913161,Churned
0743-HNPFG,Female,50,Yes,0,Butte City,95920,39.449794,-121.936372,Stayed
0743-HRVFF,Female,42,Yes,3,Bakersfield,93309,35.342891,-119.064803,Stayed
0744-BIKKF,Male,39,No,0,Mecca,92254,33.543835,-115.993906,Stayed
0744-GKNGE,Female,31,Yes,2,Inglewood,90305,33.958134,-118.330905,Stayed
0746-JTRFU,Male,22,No,0,Kingsburg,93631,36.478239,-119.52137,Churned
0748-RDGGM,Male,38,Yes,0,Tarzana,91356,34.157137,-118.548511,Churned
0749-IRGQE,Female,68,Yes,0,Buena Park,90621,33.874224,-117.993368,Stayed
0750-EBAIU,Male,43,No,0,Temecula,92590,33.475493,-117.219551,Stayed
0750-EKNGL,Male,44,No,0,Hyampom,96046,40.648024,-123.465088,Stayed
0754-EEBDC,Male,25,Yes,1,Covina,91723,34.084747,-117.886844,Stayed
0754-UKWQP,Male,63,No,0,Cool,95614,38.880622,-120.973865,Churned
0756-MPZRL,Male,35,No,0,Pauma Valley,92061,33.313828,-116.940501,Stayed
0757-WCUUZ,Male,29,Yes,3,June Lake,93529,37.730269,-119.055813,Stayed
0761-AETCS,Female,58,No,0,Colton,92324,34.030915,-117.273201,Churned
0769-MURVM,Female,44,Yes,2,Carmel Valley,93924,36.414611,-121.6386,Stayed
0771-CHWSK,Male,56,No,0,Brawley,92227,33.03933,-115.191857,Stayed
0771-WLCLA,Female,49,Yes,1,Big Bear Lake,92315,34.242058,-116.89802,Stayed
0772-GYEQQ,Male,33,No,0,Lodi,95240,38.123544,-121.159078,Churned
0774-IFUVM,Male,19,Yes,2,Stockton,95202,37.959706,-121.287669,Stayed
0774-RMNUW,Female,44,Yes,1,Pala,92059,33.384345,-117.072619,Stayed
0778-NELLA,Male,43,No,0,Anaheim,92805,33.830209,-117.906099,Churned
0780-XNZFN,Male,60,No,0,Oakland,94618,37.84551,-122.235181,Stayed
0781-LKXBR,Male,65,No,0,San Francisco,94102,37.7795,-122.419233,Churned
0784-GTUUK,Male,26,Yes,0,Newman,95360,37.343846,-121.039391,Stayed
0784-ZQJZX,Male,22,No,1,Spreckels,93962,36.624641,-121.647195,Stayed
0786-IVLAW,Female,72,No,0,Valley Village,91607,34.165783,-118.399795,Stayed
0786-VSSUD,Male,68,No,0,San Diego,92123,32.808814,-117.134694,Churned
0787-LHDYT,Male,36,No,0,Carmel Valley,93924,36.414611,-121.6386,Stayed
0788-DXBFY,Male,54,Yes,0,Tustin,92780,33.735802,-117.818805,Stayed
0793-TWELN,Female,27,No,0,Los Angeles,90026,34.078991,-118.263804,Stayed
0794-YVSGE,Male,29,Yes,1,Pasadena,91101,34.146635,-118.139225,Stayed
0795-GMVQO,Male,36,Yes,0,San Diego,92105,32.741859,-117.090353,Stayed
0795-LAFGP,Male,25,Yes,0,Fullerton,92835,33.902211,-117.914922,Stayed
0795-XCCTE,Male,80,No,0,Bishop,93514,37.04584,-118.397236,Stayed
0799-DDIHE,Female,24,Yes,3,Grenada,96038,41.599978,-122.539381,Stayed
0804-XBFBV,Female,49,No,1,Foothill Ranch,92610,33.698728,-117.67768,Stayed
0804-YGEQV,Female,59,Yes,1,Palm Desert,92211,33.762759,-116.324817,Stayed
0807-ZABDG,Female,43,No,2,Woodland,95776,38.694081,-121.694431,Churned
0810-BDHAW,Female,54,Yes,0,Chowchilla,93610,37.100948,-120.270136,Stayed
0810-DHDBD,Female,31,No,0,Rohnert Park,94928,38.34719,-122.697822,Stayed
0811-GSDTP,Female,50,No,2,Alameda,94502,37.724817,-122.224363,Stayed
0812-WUPTB,Male,65,Yes,0,Corona Del Mar,92625,33.600987,-117.862734,Churned
0813-TAXXS,Male,48,No,0,Alderpoint,95511,40.166028,-123.584144,Stayed
0815-MFZGM,Female,54,Yes,0,Morgan Hill,95037,37.161544,-121.649371,Stayed
0816-TSPHQ,Male,35,No,0,Kettleman City,93239,35.996923,-120.000951,Joined
0817-HSUSE,Male,26,No,0,Altadena,91001,34.196837,-118.142236,Joined
0818-OCPZO,Male,80,No,0,Los Angeles,90059,33.927254,-118.249826,Churned
0820-FNRNX,Male,48,Yes,3,Lafayette,94549,37.907777,-122.127161,Stayed
0822-GAVAP,Female,19,No,0,Posey,93260,35.861928,-118.636698,Churned
0822-QGCXA,Female,76,Yes,0,Los Angeles,90068,34.137411,-118.328915,Stayed
0823-HSCDJ,Male,76,No,0,Temecula,92592,33.507255,-117.029473,Churned
0824-VWDPO,Female,58,No,0,Mckinleyville,95519,40.965011,-124.015255,Stayed
0825-CPPQH,Female,26,Yes,0,Laytonville,95454,39.806141,-123.531098,Stayed
0827-ITJPH,Male,33,No,0,Los Angeles,90047,33.958149,-118.308441,Stayed
0829-DDVLK,Female,58,No,0,Orange,92866,33.784597,-117.844535,Stayed
0829-XXPLX,Female,48,No,0,Cutler,93615,36.497895,-119.285484,Stayed
0831-JNISG,Male,52,Yes,2,San Jose,95148,37.339533,-121.777179,Stayed
0835-DUUIQ,Female,55,No,0,Alameda,94501,37.774633,-122.274434,Stayed
0835-JKADZ,Female,29,No,0,San Francisco,94107,37.768881,-122.395521,Stayed
0836-SEYLU,Male,64,Yes,0,San Diego,92128,33.000269,-117.072093,Churned
0839-JTCUD,Female,31,Yes,0,Mission Viejo,92691,33.611945,-117.665867,Stayed
0839-QNXME,Female,35,No,0,Surfside,90743,33.728273,-118.085304,Stayed
0840-DCNZE,Male,33,No,0,Newport Beach,92661,33.601309,-117.902304,Stayed
0840-DFEZH,Female,63,No,0,Los Angeles,90036,34.070291,-118.349191,Stayed
0841-NULXI,Male,38,No,0,Stockton,95209,38.044523,-121.348048,Churned
0842-IWYCP,Female,19,No,0,Helendale,92342,34.757783,-117.33997,Stayed
0843-WTBXE,Male,38,No,0,San Diego,92126,32.886925,-117.152162,Churned
0847-HGRML,Male,44,No,2,North Palm Springs,92258,33.906496,-116.569499,Stayed
0848-SOMKO,Male,23,No,0,Shingle Springs,95682,38.598936,-120.963092,Stayed
0848-ZGQIJ,Female,56,Yes,0,Saratoga,95070,37.257772,-122.051824,Stayed
0851-DFJKB,Female,57,No,0,Concord,94518,37.950248,-122.022455,Stayed
0853-NWIFK,Female,27,No,0,Woodacre,94973,38.005839,-122.638155,Stayed
0853-TWRVK,Male,59,Yes,0,North Hollywood,91606,34.187599,-118.387125,Stayed
0854-UYHZD,Female,21,Yes,3,West Covina,91792,34.024405,-117.898722,Stayed
0856-NAOES,Male,29,No,0,Concord,94519,37.990118,-122.012188,Stayed
0859-YGKFW,Male,56,Yes,3,Olivehurst,95961,39.082568,-121.55325,Stayed
0862-PRCBS,Female,32,Yes,3,San Francisco,94132,37.722302,-122.491129,Stayed
0864-FVJNJ,Female,63,Yes,1,Trinidad,95570,41.162295,-124.027381,Stayed
0866-QLSIR,Female,53,No,0,Garden Grove,92843,33.764018,-117.931507,Churned
0867-LDTTC,Male,51,No,0,Sacramento,95830,38.490508,-121.284171,Stayed
0867-MKZVY,Female,26,Yes,1,Altadena,91001,34.196837,-118.142236,Churned
0868-VJRDR,Male,61,Yes,0,Cassel,96016,40.936285,-121.572692,Stayed
0869-PAPRP,Female,68,Yes,0,Pixley,93256,35.957019,-119.330928,Stayed
0870-VEMYL,Female,34,No,0,Columbia,95310,38.085839,-120.37855,Churned
0871-OPBXW,Female,57,No,0,Escondido,92027,33.141265,-116.967221,Joined
0871-URUWO,Male,36,Yes,0,Sheep Ranch,95250,38.244806,-120.417301,Churned
0872-CASZJ,Male,30,Yes,0,Hamilton City,95951,39.732767,-122.042298,Stayed
0872-JCPIB,Male,47,No,0,Pinecrest,95364,38.224869,-119.755729,Stayed
0872-NXJYS,Female,40,No,0,West Hollywood,90069,34.093781,-118.381061,Churned
0875-CABNR,Female,70,No,0,San Luis Obispo,93401,35.233745,-120.626442,Churned
0876-WDUUZ,Female,62,No,0,Pine Grove,95665,38.400264,-120.641274,Churned
0877-SDMBN,Female,20,No,0,San Diego,92126,32.886925,-117.152162,Churned
0880-FVFWF,Male,32,No,0,Livermore,94550,37.571748,-121.659562,Stayed
0880-TKATG,Male,21,Yes,0,Lucerne Valley,92356,34.508417,-116.856103,Churned
0883-EIBTI,Female,23,No,0,Clarksburg,95612,38.384648,-121.578701,Churned
0885-HMGPY,Male,55,No,0,Honeydew,95545,40.342928,-124.063329,Stayed
0886-QGENL,Female,72,Yes,0,San Diego,92104,32.741499,-117.127409,Churned
0887-HJGAR,Male,57,No,0,Coalinga,93210,36.186867,-120.387793,Churned
0887-WBJVH,Female,29,Yes,0,Cressey,95312,37.420273,-120.66527,Stayed
0895-DQHEW,Male,47,Yes,0,Burney,96013,40.946785,-121.719489,Churned
0895-LMRSF,Male,34,No,0,Imperial Beach,91932,32.579134,-117.119009,Stayed
0895-LNKRC,Male,53,Yes,3,El Monte,91732,34.074492,-118.01462,Stayed
0895-UADGO,Male,46,No,0,River Pines,95675,38.545775,-120.743325,Stayed
0897-FEGMU,Female,43,Yes,0,Los Angeles,90048,34.072945,-118.37267,Churned
0898-XCGTF,Male,46,Yes,0,Los Angeles,90039,34.110845,-118.259595,Stayed
0899-LIIBW,Male,21,Yes,0,Forks Of Salmon,96031,41.232128,-123.194748,Stayed
0899-WZRSD,Male,31,No,0,Marina Del Rey,90292,33.977468,-118.445475,Stayed
0902-RFHOF,Male,38,No,0,Loomis,95650,38.809175,-121.171375,Stayed
0902-XKXPN,Male,29,Yes,1,Redding,96001,40.587919,-122.464732,Stayed
0906-QVPMS,Male,29,Yes,0,Monterey,93940,36.362741,-121.869685,Stayed
0907-HQNTS,Female,74,Yes,0,Pittsburg,94565,38.006047,-121.916834,Stayed
0909-SDHNU,Female,33,No,2,Los Angeles,90036,34.070291,-118.349191,Stayed
0909-SELIE,Male,53,Yes,0,Clearlake Oaks,95423,39.07116,-122.598542,Stayed
0913-XWSCN,Male,29,Yes,2,Sun City,92585,33.739412,-117.173334,Stayed
0916-KNFAJ,Male,37,Yes,0,San Jose,95133,37.371862,-121.860349,Stayed
0916-QOFDP,Female,79,Yes,1,Randsburg,93554,35.405722,-117.773354,Stayed
0917-EZOLA,Male,66,Yes,0,Lakewood,90713,33.847755,-118.112532,Churned
0921-OHLVP,Male,35,No,0,Paradise,95969,39.69676,-121.644379,Stayed
