Customer ID,Churn Category,Churn Reason
5519-TEEUH,,
5519-YLDGW,Dissatisfaction,Limited range of services
5520-FVEWJ,Competitor,Competitor had better devices
5522-JBWMO,,
5522-NYKPB,,
5524-KHNJP,,
5527-ACHSO,,
5529-GIBVH,,
5533-NHFRF,,
5533-RJFTJ,,
5536-RTPWK,Competitor,Competitor offered higher download speeds
5536-SLHPM,Competitor,Competitor made better offer
5537-UXXVS,,
5539-HIVAK,,
5539-TMZLF,Competitor,Competitor had better devices
5542-DHSXL,,
5542-NKVRU,,
5542-TBBWB,,
5543-QDCRY,,
5546-BYZSM,,
5546-QUERU,,
5549-ZGHFB,,
5550-VFRLC,Dissatisfaction,Limited range of services
5552-ZNFSJ,Dissatisfaction,Poor expertise of online support
5553-AOINX,,
5555-RNPGT,,
5561-NWEVX,Price,Price too high
5562-BETPV,,
5562-YJQGT,,
5564-NEMQO,Dissatisfaction,Network reliability
5565-FILXA,Other,Don't know
5566-SOEZD,,
5567-GZKQY,,
5567-WSELE,Competitor,Competitor had better devices
5568-DMXZS,,
5569-IDSEY,,
5569-KGJHX,Dissatisfaction,Service dissatisfaction
5569-OUICF,Competitor,Competitor made better offer
5570-PTWEH,Attitude,Attitude of support person
5572-ZDXHY,Competitor,Competitor had better devices
5574-NXZIU,,
5575-GNVDE,,
5575-TPIZQ,,
5577-OTWWW,Other,Moved
5578-NKCXI,,
5583-EJXRD,,
5583-SXDAG,Other,Don't know
5590-BYNII,Other,Don't know
5590-YRFJT,Other,Don't know
5590-ZSKRV,,
5593-SUAOO,,
5597-GLBUC,Price,Lack of affordable download/upload speed
5598-IKHQQ,,
5599-HVLTW,,
5600-KTXFM,,
5600-PDUJF,,
5602-BVFMK,,
5605-IYGFG,,
5605-XNWEN,,
5606-AMZBO,,
5609-CEBID,Competitor,Competitor had better devices
5609-IMCGG,,
5614-DNZCE,,
5616-PRTNT,Attitude,Attitude of support person
5619-PTMIK,,
5619-XZZKR,,
5622-UEJFI,,
5624-BQSSA,Price,Long distance charges
5624-RYAMH,,
5626-MGTUK,,
5627-TVBPP,,
5628-FCGYG,,
5628-RKIFK,,
5630-AHZIL,,
5630-IXDXV,,
5639-NTUPK,,
5640-CAXOA,,
5641-DMBFJ,,
5642-MHDQT,,
5644-PDMZC,Attitude,Attitude of support person
5647-FXOTP,,
5647-URDKA,,
5649-ANRML,Dissatisfaction,Poor expertise of online support
5649-RXQTV,,
5649-TJHOV,Dissatisfaction,Product dissatisfaction
5649-VUKMC,Competitor,Competitor made better offer
5650-VDUDS,Competitor,Competitor made better offer
5650-YLIBA,,
5651-CPDND,,
5651-CRHKQ,,
5651-WYIPH,,
5651-YLPRD,,
5652-MSDEY,,
5655-JSMZM,Attitude,Attitude of support person
5656-JAMLX,,
5656-MJEFC,,
5663-QBGIS,,
5666-CYCYZ,,
5666-MBJPT,,
5668-MEISB,,
5669-SRAIP,Competitor,Competitor offered higher download speeds
5671-RQRLP,,
5671-UUNXD,,
5673-FSSMF,Attitude,Attitude of support person
5673-TIYIB,Other,Don't know
5676-CFLYY,,
5678-VFNEQ,,
5680-LQOGP,,
5681-LLOEI,,
5684-FJVYR,,
5685-IIXLY,Competitor,Competitor offered higher download speeds
5686-CMAWK,,
5687-DKDTV,Attitude,Attitude of support person
5688-KZTSN,Competitor,Competitor made better offer
5692-FPTAH,Dissatisfaction,Network reliability
5692-ICXLW,,
5693-PIPCS,,
5696-CEIQJ,,
5696-EXCYS,,
5696-JVVQY,,
5696-QURRL,Dissatisfaction,Network reliability
5697-GOMBF,,
5698-BQJOH,Price,Price too high
5699-BNCAS,,
5701-GUXDC,,
5701-SVCWR,,
5701-YVSVF,,
5701-ZIKJE,,
5702-KVQRD,,
5702-SKUOB,,
5707-ORNDZ,Dissatisfaction,Network reliability
5707-ZMDJP,,
5708-EVONK,Other,Don't know
5709-LVOEQ,,
5712-AHQNN,,
5712-PTIWW,Dissatisfaction,Service dissatisfaction
5712-VBOXD,,
5716-EZXZN,,
5716-LIBJC,,
5724-BIDBU,,
5726-CVNYA,,
5727-MYATE,,
5729-KLZAR,Competitor,Competitor had better devices
5730-DBDSI,,
5730-RIITO,,
5732-IKGQH,,
5734-EJKXG,,
5736-YEJAX,,
5740-YHGTW,,
5743-KHMNA,,
5747-PMBSQ,Competitor,Competitor made better offer
5748-RNCJT,Competitor,Competitor offered higher download speeds
5751-USDBL,,
5753-QQWPW,,
5756-JYOJT,,
5756-OZRIO,,
5759-RCVCB,Competitor,Competitor had better devices
5760-FXFVO,,
5760-IFJOZ,,
5760-WRAHC,,
5762-TJXGK,,
5766-FTRTS,,
5766-XQXMQ,Competitor,Competitor made better offer
5766-ZJYBB,Dissatisfaction,Service dissatisfaction
5774-QPLTF,,
5774-XZTQC,,
5777-KJIRB,,
5777-ZPQNC,,
5778-BVOFB,,
5780-INQIK,,
5781-BKHOP,,
5781-RFZRP,,
5787-KXGIY,,
5788-YPOEG,,
5789-LDFXO,,
5791-KAJFD,,
5792-JALQC,,
5793-YOLJN,,
5795-BKOYE,,
5795-KTGUD,,
5797-APWZC,Competitor,Competitor offered higher download speeds
5799-JRCZO,,
5802-ADBRC,,
5803-NQJZO,,
5804-HYIEZ,,
5804-JMYIO,,
5804-LEPIM,Other,Don't know
5808-TOTXO,,
5811-IWXYM,,
5813-UECBU,Competitor,Competitor made better offer
5815-HGGHV,,
5816-JMLGY,,
5816-QVHRX,,
5816-SCGFC,,
5820-PTRYM,,
5821-MMEIL,,
5825-XJOCM,,
5827-MWCZK,,
5828-AVIPD,Dissatisfaction,Poor expertise of online support
5828-DWPIL,,
5829-NVSQN,,
5832-EXGTT,,
5832-TRLPB,,
5832-XKAES,Other,Don't know
5834-ASPWA,Competitor,Competitor made better offer
5835-BEQEU,Competitor,Competitor made better offer
5837-LXSDN,,
5839-SUYVZ,,
5840-NVDCG,,
5842-POCOP,Competitor,Competitor offered higher download speeds
5843-TTHGI,,
5844-QVTAT,,
5845-BZZIB,,
5846-ABOBJ,,
5846-NEQVZ,,
5846-QFDFI,,
5847-MXBEO,,
5848-FHRFC,,
5849-ASHZJ,,
5850-BDWCY,,
5854-KSRBJ,,
5855-EIBDE,,
5857-TYBCJ,,
5857-XRECV,,
5858-EAFCZ,,
5859-HZYLF,,
5862-BRIXZ,,
5863-OOKCL,,
5868-CZJDR,Attitude,Attitude of service provider
5868-YTYKS,,
5868-YWPDW,Dissatisfaction,Limited range of services
5871-DGTXZ,,
5872-OEQNH,,
5875-YPQFJ,Competitor,Competitor offered higher download speeds
5876-HZVZM,Attitude,Attitude of service provider
5876-QMYLD,,
5879-HMFFH,,
5879-SESNB,,
5882-CMAZQ,,
5883-GTGVD,Competitor,Competitor had better devices
5884-FBCTL,,
5884-GCYMI,Competitor,Competitor made better offer
5886-VLQVU,,
5887-IKKYO,,
5889-JTMUL,Price,Price too high
5889-LFOLL,Competitor,Competitor offered more data
5893-KCLGT,,
5893-PYOLZ,,
5895-QSXOD,,
5896-NPFWW,Competitor,Competitor made better offer
5897-ZYEKH,,
5898-IGSLP,,
5899-MQZZL,Competitor,Competitor offered higher download speeds
5899-OUVKV,,
5902-WBLSE,,
5906-BFOZT,,
5906-CVLHP,Attitude,Attitude of service provider
5906-DVAPM,,
5908-QMGOE,Competitor,Competitor had better devices
5909-ECHUI,Price,Lack of affordable download/upload speed
5913-INRQV,,
5914-DVBWJ,Competitor,Competitor offered more data
5914-GXMDA,,
5914-XRFQB,,
5915-ANOEI,,
5915-DGNVC,,
5916-QEWPT,,
5917-HBSDW,,
5917-RYRMG,,
5918-VUKWP,,
5919-TMRGD,Competitor,Competitor had better devices
5919-VCZYM,,
5921-NGYRH,,
5922-ABDVO,Attitude,Attitude of support person
5923-GXUOC,Competitor,Competitor made better offer
5924-IFQTT,,
5924-SNGKP,,
5928-QLDHB,,
5930-GBIWP,,
5931-FLJJF,Attitude,Attitude of service provider
5934-RMPOV,,
5934-TSSAU,,
5935-FCCNB,,
5937-EORGB,,
5939-SXWHM,,
5939-XAIXZ,,
5940-AHUHD,Attitude,Attitude of support person
5940-NFXKV,Competitor,Competitor made better offer
5944-UGLLK,,
5945-AZYHT,,
5947-SGKCL,,
5948-UJZLF,,
5949-EBSQK,Price,Price too high
5949-HGVJL,,
5949-XIKAE,Dissatisfaction,Product dissatisfaction
5950-AAAGJ,,
5951-AOFIH,,
5954-BDFSG,,
5955-EPOAZ,,
5955-ERIHD,Price,Long distance charges
5956-VKDTT,Dissatisfaction,Product dissatisfaction
5956-YHHRX,,
5959-BELXA,Price,Price too high
5960-MVTUK,,
5960-WPXQM,Competitor,Competitor made better offer
5961-VUSRV,,
5965-GGPRW,,
5966-EMAZU,,
5968-HYJRZ,,
5968-VXZLG,,
5968-XQIVE,,
5970-GHJAW,,
5973-EJGDP,,
5975-BAICR,,
5976-JCJRH,Dissatisfaction,Limited range of services
5977-CKHON,,
5980-BDHPY,,
5980-NOPLP,Competitor,Competitor offered higher download speeds
5981-ITEMU,Competitor,Competitor offered more data
5981-ZVXOT,,
5982-FPVQN,,
5982-PSMKW,,
5982-XMDEX,,
5985-BEHZK,,
5985-TBABQ,,
5986-WWXDV,,
5989-AXPUC,,
5989-OMNJE,,
5989-PGKJB,,
5993-BQHEA,,
5993-JSUWV,,
5995-LFTLE,,
5995-OIGLP,Price,Extra data charges
5995-SNNEW,,
5995-WWKKG,,
5996-DAOQL,,
5996-EBTKM,,
5996-NRVXR,,
5997-OPVFA,,
5998-DZLYR,,
5998-VVEJY,Other,Moved
5999-LCXAO,,
6000-APYLU,Competitor,Competitor offered more data
6000-UKLWI,,
6005-OBZPH,Other,Don't know
6007-TCTST,,
6008-NAIXK,,
6010-DDPPW,,
6013-BHCAW,,
6015-VVHHE,Dissatisfaction,Service dissatisfaction
6016-LVTJQ,,
6016-NXBNJ,,
6017-PPLPX,Competitor,Competitor had better devices
6022-KOUQO,,
6022-UGGSO,Competitor,Competitor had better devices
6023-GSSXW,,
6023-YEBUP,Competitor,Competitor had better devices
6024-RUGGH,,
6029-CSMJE,,
6029-WTIPC,Competitor,Competitor made better offer
6030-REHUX,,
6032-IGALN,Competitor,Competitor had better devices
6032-KRXXO,Competitor,Competitor made better offer
6034-YMTOB,,
6034-ZRYCV,Competitor,Competitor offered more data
6035-BXTTY,,
6035-RIIOM,,
6036-TTFYU,,
6038-GCYEC,Competitor,Competitor had better devices
6040-CGACY,,
6047-SUHPR,,
6047-YHPVI,Competitor,Competitor had better devices
6048-NJXHX,,
6048-QBXKL,,
6048-UWKAL,,
6050-FFXES,,
6050-IJRHS,,
6051-PTVNS,,
6060-DRTNL,Competitor,Competitor had better devices
6060-QBMGV,,
6061-GWWAV,,
6061-PQHMK,,
6064-PUPMC,,
6064-ZATLR,,
6067-NGCEU,,
6072-NUQCB,,
6075-QMNRR,,
6075-SLNIL,,
6077-BDPXA,,
6078-VESFR,,
6080-LNESI,,
6080-TCMYC,,
6082-GLJIX,,
6082-OQFBA,,
6086-ESGRL,Attitude,Attitude of support person
6087-MVHJH,Other,Don't know
6087-YPWHO,,
6088-BXMRG,,
6092-QZVPP,,
6094-ZIVKX,,
6096-EGVTU,,
6097-EQISJ,Competitor,Competitor had better devices
6100-FJZDG,,
6100-QQHEB,Other,Moved
6101-IMRMM,Dissatisfaction,Network reliability
6103-BOCOU,,
6103-LIANB,,
6103-QCKFX,,
6108-OQZDQ,Attitude,Attitude of service provider
6110-OHIHY,Competitor,Competitor offered higher download speeds
6112-KTHFQ,,
6114-TCFID,,
6115-ZTBFQ,,
6116-RFVHN,,
6119-SPUDB,,
6120-RJKLU,,
6121-TNHBO,,
6121-VZNQB,Competitor,Competitor made better offer
6122-EFVKN,,
6122-LJADA,,
6124-ACRHJ,,
6127-ISGTU,Attitude,Attitude of support person
6127-IYJOZ,,
6128-AQBMT,,
6128-CZOMY,Competitor,Competitor offered higher download speeds
6128-DAFVY,,
6131-FOYAS,,
6131-IUNXN,,
6131-JLWZM,,
6133-OZILE,,
6134-KWTBV,,
6135-OZQVA,,
6137-MFAJN,,
6137-NICCO,,
6139-ZZRBQ,,
6140-QNRQQ,Competitor,Competitor had better devices
6141-OOXUQ,Dissatisfaction,Service dissatisfaction
6142-VSJQO,Attitude,Attitude of support person
6143-JQKEA,,
6145-NNPNO,,
6147-CBCRA,,
6152-ONASV,,
6156-UZDLF,,
6158-DWPZT,Competitor,Competitor offered more data
6158-HDPXZ,,
6161-ERDGD,,
6161-UUUTA,Price,Price too high
6164-HAQTX,,
6164-HXUGH,,
6166-ILMNY,Competitor,Competitor had better devices
6166-YIPFO,,
6168-WFVVF,Competitor,Competitor made better offer
6168-YBYNP,,
6169-PGNCD,,
6169-PPETC,,
6171-ZTVYB,,
6172-FECYY,Competitor,Competitor offered more data
6173-GOLSU,,
6173-ITPWD,Dissatisfaction,Product dissatisfaction
6174-NRBTZ,,
6175-IRFIT,,
6176-YJWAS,,
6177-PEVRA,,
6178-KFNHS,Competitor,Competitor offered higher download speeds
6179-GJPSO,Competitor,Competitor made better offer
6180-YBIQI,,
6181-AXXYF,,
6184-DYUOB,,
6185-TASNN,,
6188-UXBBR,,
6194-HBGQN,,
6195-MELTI,,
6196-HBOBZ,,
6198-PNNSZ,,
6198-RTPMF,,
6198-ZFIOJ,,
6199-IPCAO,,
6199-IWKGC,,
6202-DYYFX,,
6202-JVYEU,,
6203-HBZPA,,
6204-IEUXJ,Attitude,Attitude of service provider
6207-WIOLX,Attitude,Attitude of support person
6210-KBBPI,Competitor,Competitor had better devices
6211-WHMYA,,
6211-WWLTF,,
6212-ATMLK,,
6214-EDAKZ,Dissatisfaction,Service dissatisfaction
6215-NQCPY,,
6217-KDYWC,,
6217-TOWGS,,
6218-KNUBD,,
6221-AVQYL,Price,Price too high
6223-DHJGV,,
6227-FBDXH,,
6227-HWPWX,Competitor,Competitor had better devices
6229-LSCKB,,
6229-UOLQL,,
6230-BSUXY,Dissatisfaction,Network reliability
6231-WFGFH,,
6233-HXJMX,,
6234-PFPXL,,
6234-RAAPL,,
6235-VDHOM,Dissatisfaction,Limited range of services
6240-EURKS,Competitor,Competitor offered more data
6242-FEGFD,,
6242-MBHPK,,
6242-SGYTS,,
6243-OZGFH,,
6244-BESBM,,
6248-BSHKG,,
6248-TKCQV,,
6250-CGGUN,,
6252-DFGTK,,
6253-GNHWH,,
6253-WRFHY,,
6257-DTAYD,,
6257-RJOHI,,
6258-NGCNG,,
6258-PVZWJ,,
6259-WJQLC,,
6260-ONULR,,
6260-XLACS,,
6261-LHRTG,,
6261-RCVNS,Price,Price too high
6265-FRMTQ,,
6265-SXWBU,,
6266-QHOJZ,,
6267-DCFFZ,,
6270-OMFIW,Attitude,Attitude of support person
6275-YDUVO,Attitude,Attitude of service provider
6278-FEPBZ,,
6281-FKEWS,,
6283-GITPX,,
6284-AHOOQ,Other,Don't know
6284-KMNUF,,
6285-FTQBF,,
6286-SUUWT,,
6286-ZHAOK,,
6288-CHQJB,,
6288-LBEAR,,
6289-CPNLD,Competitor,Competitor had better devices
6292-TOSSS,,
6295-OSINB,,
6296-DDOOR,,
6297-NOOPG,,
6298-QDFNH,Dissatisfaction,Product dissatisfaction
6300-BWMJX,,
6302-JGYRJ,Dissatisfaction,Product dissatisfaction
6303-KFWSL,,
6304-IJFSQ,Other,Moved
6305-YLBMM,Attitude,Attitude of service provider
6308-CQRBU,,
6311-UEUME,Price,Extra data charges
6313-GIDIT,Price,Price too high
6317-YPKDH,Competitor,Competitor had better devices
6319-IEJWJ,Other,Moved
6319-QSUSR,,
6322-HRPFA,,
6322-PJJDJ,,
6323-AYBRX,Price,Price too high
6326-MTTXK,Attitude,Attitude of service provider
6328-ZPBGN,Price,Extra data charges
6330-JKLPC,Dissatisfaction,Product dissatisfaction
6331-EWIEB,Other,Moved
6331-LWDTQ,Dissatisfaction,Limited range of services
6332-FBZRI,,
6333-YDVLT,,
6338-AVWCY,Competitor,Competitor made better offer
6339-DKLMK,,
6339-RZCBJ,,
6339-TBELP,,
6339-YPSAH,,
6340-DACFT,,
6341-AEVKX,,
6341-JVQGF,,
6344-SFJVH,,
6345-FZOQH,,
6345-HOVES,,
6345-ULYRW,Competitor,Competitor made better offer
6347-DCUIK,Attitude,Attitude of support person
6348-SNFUS,,
6349-JDHQP,,
6350-XFYGW,,
6351-SCJKT,,
6352-GIGGQ,,
6352-TWCAU,Competitor,Competitor made better offer
6353-BRMMA,,
6356-ELRKD,Other,Don't know
6357-JJPQT,,
6358-LYNGM,Other,Moved
6360-SVNWV,,
6362-QHAFM,,
6365-HITVU,,
6365-MTGZX,Competitor,Competitor had better devices
6366-XIVKZ,,
6366-ZGQGL,Dissatisfaction,Service dissatisfaction
6368-NWMCE,,
6368-TZZDT,,
6369-MCAKO,,
6370-ZVHDV,,
6371-NZYEG,,
6372-RFVNS,Attitude,Attitude of service provider
6374-AFWOX,,
6374-NTQLP,,
6376-GAHQE,Other,Don't know
6377-KSLXC,,
6377-WHAOX,,
6379-RXJRQ,Dissatisfaction,Network reliability
6380-ARCEH,,
6383-ZTSIW,,
6384-VMJHP,,
6386-SZZKH,Competitor,Competitor made better offer
6388-TABGU,,
6390-DSAZX,Competitor,Competitor made better offer
6393-WRYZE,Other,Don't know
6394-HHHZM,,
6394-MFYNG,Attitude,Attitude of support person
6397-JNZZG,Competitor,Competitor had better devices
6400-BWQKW,Dissatisfaction,Network reliability
6402-EJMWF,,
6402-SSEJG,,
6402-ZFPPI,Price,Price too high
6407-GSJNL,,
6407-UTSLV,,
6408-OTUBZ,,
6408-WHTEF,,
6410-LEFEN,Dissatisfaction,Product dissatisfaction
6413-XKKPU,Dissatisfaction,Service dissatisfaction
6416-JNVRK,,
6416-TVAIH,Competitor,Competitor offered more data
6416-YJTTB,,
6418-HNFED,,
6418-PIQSP,,
6419-ZTTLE,,
6421-SZVEM,,
6424-ELEYH,Competitor,Competitor had better devices
6425-JWTDV,,
6425-YQLLO,Other,Don't know
6427-FEFIG,,
6429-SHBCB,,
6432-TWQLB,Dissatisfaction,Network reliability
6434-TTGJP,,
6435-SRWBJ,,
6435-VWCCY,,
6437-UDQJM,,
6437-UKHMV,Attitude,Attitude of support person
6439-GTPCA,Competitor,Competitor made better offer
6439-LAJXL,,
6439-PKTRR,,
6440-DKQGE,,
6445-TNRXS,,
6447-EGDIV,,
6447-GORXK,,
6457-GIRWB,Attitude,Attitude of service provider
6457-USBER,Competitor,Competitor made better offer
6458-CYIDZ,,
6461-PPAXN,,
6461-SZMCV,,
6463-HHXJR,,
6463-MVYRY,,
6464-KEXXH,,
6465-GSRCL,,
6467-CHFZW,Competitor,Competitor had better devices
6469-MRVET,,
6469-QJKZW,,
6473-ULUHT,,
6474-FVJLC,Attitude,Attitude of support person
6475-VHUIZ,,
6476-EPYZR,,
6476-YHMGA,,
6478-HRRCZ,,
6479-OAUSD,,
6479-SZPLM,,
6479-VDGRK,,
6480-YAGIY,,
6481-ESCNL,,
6481-LXPWL,,
6481-OGDOO,Competitor,Competitor made better offer
6483-OATDN,,
6484-LATFU,,
6485-QXWWE,,
6486-LHTMA,,
6490-FGZAT,,
6496-JDSSB,,
6496-SLWHQ,Attitude,Attitude of support person
6497-TILVL,,
6500-JVEGC,,
6502-HCJTI,Attitude,Attitude of service provider
6502-KUGLL,,
6502-MJQAE,Competitor,Competitor made better offer
6504-VBLFL,,
6505-OZNPG,,
6506-EYCNH,,
6507-DTJZV,,
6507-ZJSUR,,
6508-NJYRO,,
6509-TSGWN,,
6510-UPNKS,,
6513-EECDB,Price,Price too high
6516-NKQBO,,
6518-KZXCB,,
6518-LGAOV,Other,Don't know
6518-PPLMZ,,
6519-CFDBX,,
6519-ZHPXP,,
6521-YYTYI,Other,Moved
6522-OIQSX,,
6522-YRBXD,,
6527-PZFPV,,
6532-YLWSI,Price,Price too high
6537-OTKMY,,
6537-QLGEX,,
6538-POCHL,,
6542-LWGXJ,,
6543-CPZMK,Competitor,Competitor offered more data
6543-JXSOO,,
6543-XRMYR,Dissatisfaction,Product dissatisfaction
6546-OPBBH,,
6549-BTYPG,,
6549-NNDYT,,
6549-YMFAW,,
6551-GNYDG,,
6551-VLJMV,,
6551-ZCOTS,,
6556-DBKZF,,
6557-BZXLQ,,
6559-ILWKJ,Dissatisfaction,Product dissatisfaction
6559-PDZLR,,
6559-RAKOZ,,
6563-VNPMN,,
6563-VRERX,,
6567-HOOPW,Competitor,Competitor made better offer
6568-POCUI,,
6569-KTMDU,,
6572-ADKRS,,
6574-MCOEH,,
6575-SUVOI,,
6576-FBXOJ,,
6578-KRMAW,,
6579-JPICP,,
6581-NQCBA,Other,Don't know
6582-OIVSP,,
6582-PLFUU,,
6583-KQJLK,,
6583-QGCSI,Competitor,Competitor made better offer
6583-SZVGP,,
6584-VQMYT,,
6585-WCEWR,,
6586-MYGKD,,
6586-PSJOX,,
6591-QGOYB,,
6595-COKXZ,Attitude,Attitude of service provider
6595-YGXIT,Competitor,Competitor made better offer
6598-KELSS,,
6598-RFFVI,Price,Long distance charges
6599-CEBNN,Competitor,Competitor made better offer
6599-GZWCM,,
6599-RCLCJ,Competitor,Competitor made better offer
6599-SFQVE,,
6603-QWSPR,,
6603-YRDCJ,,
6608-QQLVK,Competitor,Competitor made better offer
6609-MXJHJ,,
6614-FHDBO,,
6614-VBEGU,,
6614-YOLAC,,
6614-YWYSC,,
6615-NGGZJ,Dissatisfaction,Service dissatisfaction
6615-ZGEDR,Attitude,Attitude of service provider
6616-AALSR,,
6617-WLBQC,,
6618-RYATB,Price,Price too high
6619-RPLQZ,,
6620-HVDUJ,,
6620-JDYNW,,
6621-NRZAK,,
6621-YOBKI,,
6624-JDRDS,,
6625-FLENO,,
6625-IUTTT,,
6625-UTXEW,,
6627-CFOSN,,
6629-CZTTH,Dissatisfaction,Product dissatisfaction
6629-LADHQ,,
6630-UJZMY,,
6631-HMANX,,
6633-MPWBS,Competitor,Competitor offered more data
6633-SYEUS,,
6635-CPNUN,,
6635-MYYYZ,Competitor,Competitor made better offer
6637-KYRCV,,
6641-XRPSU,Competitor,Competitor offered more data
6645-MXQJT,,
6646-JPPHA,,
6646-QVXLR,Competitor,Competitor had better devices
6646-VRFOL,Competitor,Competitor had better devices
6647-ZEDXT,,
6648-INWPS,,
6650-BWFRT,,
6650-VJONK,,
6651-AZVTJ,Attitude,Attitude of support person
6651-RLGGM,,
6652-YFFJO,,
6653-CBBOM,Dissatisfaction,Service dissatisfaction
6654-QGBZZ,,
6655-LHBYW,,
6656-GULJQ,,
6656-JWRQX,,
6661-EIPZC,,
6661-HBGWL,Dissatisfaction,Network reliability
6663-JOCQO,,
6664-FPDAC,Attitude,Attitude of service provider
6668-CNMFP,,
6670-MFRPK,,
6671-NGWON,,
6674-KVJHG,,
6680-NENYN,Competitor,Competitor made better offer
6680-WKXRZ,Other,Don't know
6681-ZSEXG,,
6682-QJDGB,Competitor,Competitor made better offer
6682-VCIXC,,
6683-VLCTZ,Competitor,Competitor made better offer
6685-GBWJZ,,
6685-XSHHU,,
6686-YPGHK,Other,Moved
6688-UZPWD,Competitor,Competitor offered more data
6689-KXGBO,Dissatisfaction,Product dissatisfaction
6689-TCZHQ,Attitude,Attitude of support person
6689-VRRTK,,
6691-CCIHA,,
6692-UDPJC,Dissatisfaction,Network reliability
6692-YQHXC,,
6693-DJWTY,,
6693-FRIRW,,
6695-AMZUF,,
6695-FRVEC,,
6696-YDAYZ,,
6698-OXETB,,
6701-DHKWQ,,
6701-YVNQG,,
6702-OHFWR,Dissatisfaction,Poor expertise of online support
6704-UTUKK,,
6705-LNMDD,,
6705-LXORM,,
6710-HSJRD,,
6711-FLDFB,Competitor,Competitor had better devices
6711-VTNRE,Competitor,Competitor had better devices
6712-OAWRH,Attitude,Attitude of support person
6713-OKOMC,,
6715-OFDBP,Price,Price too high
6718-BDGHG,,
6719-FGEDO,,
6719-OXYBR,,
6723-CEGQI,,
6723-WSNTY,,
6725-TPKJO,,
6726-NNFWD,,
6726-WEXXK,,
6727-IOTLZ,,
6728-CZFEI,,
6728-DKUCO,,
6728-VOIFY,,
6728-WYQBC,,
6729-FZWSY,,
6729-GDNGC,,
6732-FZUGP,,
6732-VAILE,,
6733-LRIZX,,
6734-CKRSM,,
6734-FQAJX,,
6734-GMPVK,,
6734-JDTTV,,
6734-PSBAW,,
6736-DHUQI,,
6738-ISCBM,,
6741-EGCBI,,
6741-QRLUP,,
6743-HHQPF,,
6745-JEFZB,,
6746-WAUWT,,
6749-UTDVX,,
6752-APNJL,,
6754-LZUKA,,
6754-WKSHP,,
6762-NSODU,,
6762-QVYJO,,
6765-MBQNU,,
6766-HFKLA,,
6769-DCQLI,Other,Don't know
6769-DYBQN,Attitude,Attitude of support person
6770-UAYGJ,,
6770-XUAGN,Attitude,Attitude of support person
6771-XWBDM,Dissatisfaction,Product dissatisfaction
6772-KSATR,Dissatisfaction,Service dissatisfaction
6772-WFQRD,,
6773-LQTVT,,
6776-TLWOI,Price,Price too high
6777-TGHTM,Competitor,Competitor had better devices
6778-EICRF,,
6778-JFCMK,,
6778-YSNIH,,
6784-XYJAE,,
6786-OBWQR,,
6789-HJBWG,,
6791-YBNAK,,
6794-HKIAJ,,
6797-LNAQX,Competitor,Competitor had better devices
6797-UCJHZ,,
6804-GDMOI,Competitor,Competitor offered more data
6806-YDEUL,,
6807-SIWJI,,
6810-VCAEX,,
6813-GZQCG,,
6814-ZPWFQ,,
6815-ABQFQ,,
6817-WTYHE,,
6818-DJXAA,,
6818-WOBHJ,Competitor,Competitor had better devices
6821-BUXUX,Competitor,Competitor made better offer
6821-JPCDC,,
6823-SIDFQ,,
6825-UYPFK,Dissatisfaction,Network reliability
6827-IEAUQ,,
6828-HMKWP,,
6833-JMZYP,,
6834-NXDCA,Dissatisfaction,Limited range of services
6837-BJYDQ,,
6837-HAEVO,,
6838-HVLXG,,
6838-YAUVY,,
6839-ITVZJ,Other,Don't know
6840-RESVB,,
6844-DZKRF,,
6845-RGTYS,Competitor,Competitor made better offer
6847-KJLTS,,
6848-HJTXY,,
6848-YLDFR,,
6849-OYAMU,Competitor,Competitor offered more data
6849-WLEYG,Attitude,Attitude of support person
6851-WEFYX,,
6854-EXGSF,,
6855-VLGOS,,
6856-RAURS,,
6857-TKDJV,,
6857-VWJDT,Attitude,Attitude of service provider
6859-QNXIQ,,
6859-RKMZJ,,
6860-YRJZP,,
6861-OKBCE,Attitude,Attitude of support person
6861-XWTWQ,Attitude,Attitude of support person
6862-CQUMB,,
6865-JZNKO,,
6867-ACCZI,,
6869-FGJJC,,
6870-ECSHE,,
6870-ZWMNX,,
6872-HXFNF,,
6873-UDNLD,,
6874-SGLHU,,
6876-ADESB,Competitor,Competitor offered higher download speeds
6877-LGWXO,Attitude,Attitude of support person
6877-TJMBR,Dissatisfaction,Network reliability
6878-GGDWG,,
6885-PKOAM,,
6888-SBYAI,,
6890-PFRQX,,
6891-JPYFF,,
6892-BOGQE,,
6892-EZDTG,Price,Extra data charges
6892-XPFPU,Competitor,Competitor offered higher download speeds
6893-ODYYE,,
6894-LFHLY,Competitor,Competitor made better offer
6896-SRVYQ,,
6897-RWMUB,,
6897-UUBNU,,
6898-MDLZW,,
6898-RBTLU,,
6899-PPEEA,Attitude,Attitude of service provider
6900-PXRMS,Dissatisfaction,Product dissatisfaction
6900-RBKER,,
6901-GOGZG,,
6904-JLBGY,,
6905-NIQIN,Competitor,Competitor made better offer
6906-ANDWJ,Dissatisfaction,Lack of self-service on Website
6906-MPARY,,
6907-CQGPN,,
6907-FLBER,,
6907-NZZIJ,Competitor,Competitor had better devices
6908-VVYHM,,
6910-HADCM,Attitude,Attitude of support person
6916-HIJSE,,
6917-FIJHC,,
6917-IAYHD,,
6917-YACBP,,
